date,star,star_low,star_high,star_text,status,method,evidence,source_file
2022-10-10,5.2,,,目前还是在5.2星级,exact,body_current_exact,节后第一个交易日，大盘整体下跌。目前还是在5.2星级，距离4月底最低时的5.4星级也不远了。,[2022-10-10-2223]10月10日指数估值数据10月螺丝钉牛熊信号板.md
2022-10-11,5.2,,,还是在5.2星级,exact,body_current_exact,今天大盘波动不大，还是在5.2星级。上午开盘一度下跌到5.3星级，不过之后反弹。,[2022-10-11-2219]10月11日指数估值数据螺丝钉定投实盘第237期投顾组合发车.md
2022-10-12,5.1,,,一口气回到了5.1星级,exact,body_current_exact,截止到中午收盘大盘回到了5.3星级；下午大幅反弹，大盘也从上午的5.3星级一口气回到了5.1星级。,[2022-10-12-2219]10月12日指数估值数据低估的品种有投资价值么.md
2022-10-13,5.1,,,今天还是在5.1星级,exact,body_current_exact,昨天大盘反弹，回到5.1星级。今天还是在5.1星级，大盘整体波动不大。,[2022-10-13-2206]10月13日指数估值数据微笑曲线走到哪里了.md
2022-10-14,5.0,,,目前仍然在5星级,exact,body_current_exact,截止到周五收盘，大盘回到了5星级上下；正文进一步明确：不过目前仍然在5星级。,[2022-10-14-2206]10月14日指数估值数据上涨了出5星级了吗.md
2022-10-17,5.0,,,目前还是在5星级位置,exact,body_current_exact,今天大盘整体上涨。目前还是在5星级位置，距离走出5星级也不太远。,[2022-10-17-2218]10月17日指数估值数据红利指数修改规则.md
2022-10-18,5.0,,,目前还是在5星级,exact,body_current_exact,今天大盘上午上涨，到收盘的时候变成微跌。波动不大，目前还是在5星级。,[2022-10-18-2212]10月18日指数估值数据螺丝钉定投实盘第238期投顾组合发车.md
2022-10-19,5.1,,,收盘时又回到了5.1星级,exact,body_current_exact,经过前几天的上涨，大盘今天变成下跌。收盘时又回到了5.1星级。,[2022-10-19-2220]10月19日指数估值数据该如何分散配置呢.md
2022-10-20,5.1,,,目前还是在5.1星级,exact,body_current_exact,今天上午大盘整体下跌，到下午开盘有一波小反弹。到收盘的时候市场整体微跌，目前还是在5.1星级。,[2022-10-20-2212]10月20日指数估值数据低估品种的上涨也有先有后.md
2022-10-21,5.1,,,目前还是在5.1星级,exact,body_current_exact,今天大盘整体波动不大，截止到收盘市场整体微跌，目前还是在5.1星级。,[2022-10-21-2214]10月21日指数估值数据成为耐心的投资者.md
2022-10-24,5.2,,,也回到了5.2星级,exact,body_current_exact,今天大盘整体下跌，也回到了5.2星级。,[2022-10-24-2205]10月24日指数估值数据回到52星级.md
2022-10-25,5.2,,,目前还是在5.2星级,exact,body_current_exact,上午大盘一度下跌1.5%，接近5.3星级；不过到下午收盘整体波动不大，目前还是在5.2星级。,[2022-10-25-2146]10月25日指数估值数据螺丝钉定投实盘第239期投顾组合发车.md
2022-10-26,,5.1,5.2,目前大盘回到了5.1-5.2星级边界上,range,body_current_range,今天大盘整体上涨。目前大盘回到了5.1-5.2星级边界上。,[2022-10-26-2205]10月26日指数估值数据为啥A股总是3000点呢.md
2022-10-27,,5.1,5.2,在5.1-5.2星级边界上,range,body_current_range,今天A股整体微跌，在5.1-5.2星级边界上。,[2022-10-27-2216]10月27日指数估值数据盈亏同源.md
2022-10-28,5.3,,,又一口气回到了5.3星级,exact,body_current_exact,截止到下午收盘，大盘整体下跌，又一口气回到了5.3星级。,[2022-10-28-2218]10月28日指数估值数据53星级amp新旧能源波动大.md
2022-10-31,5.3,,,目前还是在5.3星级,exact,body_current_exact,今天大盘整体下跌。目前还是在5.3星级，距离4月底5.4星级很接近。,[2022-10-31-2212]10月31日指数估值数据涨跌分化大盘股指数重回4月底.md
