date,star,star_low,star_high,star_text,status,method,evidence,source_file
2022-02-07,4.0,,,还是在4星级的位置,exact,body_current_exact,今天开盘后，A股中证全指上涨1.45%，目前还是在4星级的位置。,[2022-02-07-2157]2月7日指数估值数据A股开门红红的是啥.md
2022-02-08,4.0,,,目前在4星级,exact,body_current_exact,上午的时候，中证全指下跌1.5%，距离4.5星级一步之遥；下午市场反弹。正文随后明确：目前在4星级。,[2022-02-08-2151]2月8日指数估值数据价值风格回到正常估值.md
2022-02-09,4.0,,,还是在4星级的位置,exact,body_current_exact,今天迎来了普涨行情，A股港股涨幅都不错。不过因为春节前跌了不少，目前还是在4星级的位置。,[2022-02-09-2140]2月9日指数估值数据估值表里新增的中证800是什么呢.md
2022-02-10,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘中证全指微跌，目前还是在4星级的位置。,[2022-02-10-2146]2月10日指数估值数据创业板龙头波动对指数有啥影响.md
2022-02-11,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体下跌，还是在4星级的位置。目前距离4.5星级还有2%-3%。,[2022-02-11-2159]2月11日指数估值数据价值强成长弱的原因.md
2022-02-14,4.0,,,还是在四星级位置,exact,body_current_exact,今天大盘整体下跌，还是在四星级位置，距离4.5星级不到2%了。,[2022-02-14-2152]2月14日指数估值数据证券行业出现波动值得投资吗.md
2022-02-15,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体上涨。目前还是在4星级的位置。,[2022-02-15-2147]2月15日指数估值数据医药医疗指数反弹5主动优选发车.md
2022-02-16,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体微涨，波动不大，还是在4星级的位置。,[2022-02-16-2205]2月16日指数估值数据可转债市场回调.md
2022-02-17,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体没啥波动，还是在4星级的位置。目前大盘距离4.5星级大约3%。,[2022-02-17-2151]2月17日指数估值数据各个资产大类现在贵吗.md
2022-02-18,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体波动不大，还是在4星级的位置。,[2022-02-18-2157]2月18日指数估值数据震荡行情做好面对短期波动的心理准备.md
2022-02-21,4.0,,,还是在4星级,exact,body_current_exact,今天大盘整体波动不大，还是在4星级，距离4.5星级不远的位置。,[2022-02-21-2208]2月21日指数估值数据股票基金长期年化10以上是怎么来的.md
2022-02-22,4.0,,,还是在4星级,exact,body_current_exact,今天大盘整体下跌，目前还是在4星级，距离4.5星级不远的位置。目前距离4.5星级还有2%。,[2022-02-22-2159]2月22日指数估值数据主动优选发车.md
2022-02-23,4.0,,,还是在4星级的位置,exact,body_current_exact,今天大盘整体上涨，目前还是在4星级的位置。,[2022-02-23-2145]2月23日指数估值数据投顾组合的需求与实现.md
2022-02-24,,,,距离4.5星级很接近了,unresolved_close,body_close_no_numeric_star,今天全球股票市场出现了巨大的波动。目前距离4.5星级很接近了。正文未明确写当前仍在4星级或已到4.5星级。,[2022-02-24-2153]2月24日指数估值数据全球股市出现巨大波动.md
2022-02-25,4.0,,,还是在4星级,exact,body_current_exact,今天A股开盘也上涨，不过涨幅没有太大，目前还是在4星级。最近持续在距离4.5星级2%-3%的距离震荡。,[2022-02-25-2204]2月25日指数估值数据中概股相关指数修改规则.md
2022-02-28,4.0,,,还是在4星级,exact,body_current_exact,今天大盘上午微跌，下午反弹了点，整体波动不大，还是在4星级，距离4.5星级不远的位置。,[2022-02-28-2153]2月28日指数估值数据单个基金的两种投资途径哪种更划算.md
