date,star,star_low,star_high,star_text,status,method,evidence,source_file
2024-09-02,5.8,,,今天大盘整体下跌，截止到收盘，还在5.8星，距离5.9星很接近。,exact,body_current_exact,今天大盘整体下跌，截止到收盘，还在5.8星，距离5.9星很接近。,[2024-09-02-2156]9月2日指数估值数据上半年A股的盈利增长情况如何月薪宝发薪日黄金星级更新.md
2024-09-03,5.8,,,今天大盘整体上涨，截止到收盘，还在5.8星。,exact,body_current_exact,今天大盘整体上涨，截止到收盘，还在5.8星。,[2024-09-03-2139]9月3日指数估值数据螺丝钉定投实盘第332期投顾组合发车.md
2024-09-04,5.8,,,今天大盘下跌，截止到收盘，还在5.8星。,exact,body_current_exact,今天大盘下跌，截止到收盘，还在5.8星。,[2024-09-04-2153]9月4日指数估值数据策略指数是什么在A股有效么.md
2024-09-05,5.8,,,今天大盘整体微涨，截止到收盘，还在5.8星。,exact,body_current_exact,今天大盘整体微涨，截止到收盘，还在5.8星。,[2024-09-05-2157]9月5日指数估值数据私募注销数量创新高是怎么回事.md
2024-09-06,5.9,,,今天大盘整体下跌，截止到收盘，又摸到5.9星。,exact,body_current_exact,今天大盘整体下跌，截止到收盘，又摸到5.9星。,[2024-09-06-2150]9月6日指数估值数据又回到59星证券行业巨无霸诞生抽奖福利.md
2024-09-09,5.9,,,截止到收盘，还在5.9星。,exact,body_current_exact,今天大盘整体下跌，临近收盘反弹了一些，不过全天还是收跌。截止到收盘，还在5.9星。,[2024-09-09-2158]9月9日指数估值数据价值投资在A股还有效么月薪宝发薪日.md
2024-09-10,5.9,,,最终全天大盘微涨，还在5.9星。,exact,body_current_exact,下午开盘后市场反弹，将跌幅拉了回来。最终全天大盘微涨，还在5.9星。,[2024-09-10-2155]9月10日指数估值数据螺丝钉定投实盘第333期投顾组合发车.md
2024-09-11,5.9,,,今天大盘波动不大，还在5.9星。,exact,body_current_exact,今天大盘波动不大，还在5.9星。,[2024-09-11-2155]9月11日指数估值数据中证A500指数是什么能投资吗.md
2024-09-12,5.9,,,今天大盘高开低走，到收盘变成下跌，还在5.9星。,exact,body_current_exact,今天大盘高开低走，到收盘变成下跌，还在5.9星。,[2024-09-12-2157]9月12日指数估值数据美元降息对咱们投资有啥影响.md
2024-09-13,5.9,,,今天大盘又下跌，截止到收盘，还在5.9星。,exact,body_current_exact,今天大盘又下跌，截止到收盘，还在5.9星。,[2024-09-13-2156]9月13日指数估值数据红利指数回调是啥原因抽奖福利.md
2024-09-18,5.9,,,下午又反弹，到收盘的时候大盘整体上涨，还在5.9星。,exact,body_current_exact,今天大盘上午下跌，一度摸到6星。下午又反弹，到收盘的时候大盘整体上涨，还在5.9星。,[2024-09-18-2151]9月18日指数估值数据险守59星美元降息外资会流入A股港股吗.md
2024-09-19,5.9,,,今天大盘整体上涨，截止到收盘，还在5.9星。,exact,body_current_exact,今天大盘整体上涨，截止到收盘，还在5.9星。,[2024-09-19-2200]9月19日指数估值数据美联储降息落地港股上涨.md
2024-09-20,5.9,,,全天下来，A股波动不大，还在5.9星。,exact,body_current_exact,今天A股上午下跌，下午场内几只300、500等指数基金有大额资金流入，带动市场反弹。全天下来，A股波动不大，还在5.9星。,[2024-09-20-2202]9月20日指数估值数据为啥港股最近表现更强抽奖福利.md
2024-09-23,5.9,,,今天大盘整体波动不大，截止到收盘，还在5.9星。,exact,body_current_exact,今天大盘整体波动不大，截止到收盘，还在5.9星。,[2024-09-23-2207]9月23日指数估值数据三种股票回馈投资者的方式月薪宝发薪日黄金星级更新.md
2024-09-24,5.8,,,截止到收盘，回到了5.8星，距离5.7星很接近。,exact,body_current_exact,今天大盘低开高走，全天大涨，单日涨幅创4年记录。截止到收盘，回到了5.8星，距离5.7星很接近。,[2024-09-24-2145]9月24日指数估值数据A股港股大涨回到58星级螺丝钉定投实盘第334期投顾组合发车.md
2024-09-25,5.7,,,截止到收盘，回到5.7星。,exact,body_current_exact,今天大盘继续上涨，到下午收盘的时候涨幅回落。截止到收盘，回到5.7星。,[2024-09-25-2204]9月25日指数估值数据利好会带来牛市吗.md
2024-09-26,5.6,,,今天大盘大幅上涨，截止到收盘，回到5.6星。,exact,body_current_exact,今天大盘大幅上涨，截止到收盘，回到5.6星。,[2024-09-26-2151]9月26日指数估值数据大涨回到56星当闪电劈下来的时候我们要在场.md
2024-09-27,5.4,,,截止到收盘，大盘回到5.4星。,exact,body_current_exact,今天大盘继续大幅上涨。截止到收盘，大盘回到5.4星。,[2024-09-27-2202]9月27日指数估值数据A股港股继续大涨回到54星级.md
2024-09-30,5.1,,,截止到收盘，大盘回到5.1星。,exact,body_current_exact,今天大盘继续上涨，并且涨幅超过了上周五。截止到收盘，大盘回到5.1星。,[2024-09-30-2154]9月30日指数估值数据见证历史大涨回到51星还能买吗.md
