date,star,star_low,star_high,star_text,status,method,evidence,source_file
2022-07-01,4.6,,,又回到了4.6星级,exact,body_current_exact,今天大盘整体微跌，又回到了4.6星级。不过距离4.5星级很接近。,[2022-07-01-2203]7月1日指数估值数据低估买入坚持持有.md
2022-07-04,4.5,,,回到了4.5星级的位置,exact,body_current_exact,截止到收盘，大盘回到了4.5星级的位置。,[2022-07-04-2208]7月4日指数估值数据回顾上半年股市表现如何.md
2022-07-05,4.6,,,回到了4.6星级,exact,body_current_exact,今天大盘整体微跌，截止到收盘，回到了4.6星级。,[2022-07-05-2205]7月5日指数估值数据螺丝钉定投实盘第224期投顾组合发车.md
2022-07-06,4.6,,,还是在4.6星级的位置,exact,body_current_exact,今天大盘整体下跌，目前还是在4.6星级的位置。,[2022-07-06-2212]7月6日指数估值数据基金发行开始回暖.md
2022-07-07,4.6,,,还是在4.6星级的位置,exact,body_current_exact,今天大盘整体微涨，目前还是在4.6星级的位置。,[2022-07-07-2223]7月7日指数估值数据为啥5星1星比较少见呢.md
2022-07-08,4.6,,,还是在4.6星级,exact,body_current_exact,今天大盘整体微跌，还是在4.6星级。,[2022-07-08-2156]7月8日指数估值数据突发事件对我们投资有影响吗.md
2022-07-11,4.7,,,回到了4.7星级的位置,exact,body_current_exact,今天大盘整体下跌。截止到收盘，大盘回到了4.7星级的位置。,[2022-07-11-2215]7月11日指数估值数据回调了.md
2022-07-12,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天大盘继续下跌，目前还是在4.7星级的位置。,[2022-07-12-2203]7月12日指数估值数据螺丝钉定投实盘第225期投顾组合发车.md
2022-07-13,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天大盘整体上涨，目前还是在4.7星级的位置。,[2022-07-13-2208]7月13日指数估值数据美股30年一遇的大通胀对我们有啥影响.md
2022-07-14,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天大盘整体波动不大，还是在4.7星级的位置。,[2022-07-14-2212]7月14日指数估值数据分散配置的好处.md
2022-07-15,4.7,,,还是在4.7星的位置,exact,body_current_exact,今天大盘先涨后跌，截止到收盘，还是在4.7星的位置。,[2022-07-15-2210]7月15日指数估值数据为啥不要用杠杆投资.md
2022-07-18,4.7,,,还是在4.7星级的位置,exact,body_current_exact,经过上周的波动之后，周一A股整体上涨。截止到收盘，大盘还是在4.7星级的位置。,[2022-07-18-2215]7月18日指数估值数据主动基金投资的难点人的风险.md
2022-07-19,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天A股整体下跌，还是在4.7星级的位置。,[2022-07-19-2201]7月19日指数估值数据螺丝钉定投实盘第226期投顾组合发车.md
2022-07-20,4.6,,,重新回到了4.6星级的位置,exact,body_current_exact,今天大盘整体微涨，重新回到了4.6星级的位置。不过距离4.7星级非常接近。,[2022-07-20-2216]7月20日指数估值数据中证1000有投资价值吗.md
2022-07-21,4.7,,,又回到了4.7星级,exact,body_current_exact,今天大盘整体下跌，又回到了4.7星级。,[2022-07-21-2214]7月21日指数估值数据期货期权是个啥呢.md
2022-07-22,4.7,,,还是在4.7星级,exact,body_current_exact,今天大盘整体微跌，还是在4.7星级。,[2022-07-22-2209]7月22日指数估值数据黄金值得投资吗.md
2022-07-25,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天大盘整体微跌。截止到收盘，还是在4.7星级的位置。,[2022-07-25-2219]7月25日指数估值数据二季度股票基金净赎回800亿说明了什么.md
2022-07-26,4.7,,,还是在4.7星级的位置,exact,body_current_exact,今天大盘整体上涨，目前还是在4.7星级的位置。,[2022-07-26-2205]7月26日指数估值数据螺丝钉定投实盘第227期投顾组合发车.md
2022-07-27,4.7,,,目前还是在4.7星级,exact,body_current_exact,今天大盘整体微跌，波动不大。目前还是在4.7星级。,[2022-07-27-2214]7月27日指数估值数据组合强势的阶段.md
2022-07-28,4.7,,,还是4.7星级,exact,body_current_exact,今天大盘整体微涨，一度回到了4.6星级。不过下午回来了，还是4.7星级。,[2022-07-28-2216]7月28日指数估值数据美股加息对我们投资有什么影响.md
2022-07-29,4.7,,,目前还是在4.7星级,exact,body_current_exact,今天大盘整体下跌，目前还是在4.7星级，距离4.8星级不远。,[2022-07-29-2204]7月29日指数估值数据市场阴跌离5星级还远吗.md
