date,star,star_low,star_high,star_text,status,method,evidence,source_file
2022-09-01,4.9,,,进入到了4.9星级,exact,body_current_exact,今天大盘整体微跌，收盘后，进入到了4.9星级。,[2022-09-01-2207]9月1日指数估值数据螺丝钉牛熊信号板来啦.md
2022-09-02,4.9,,,目前还是在4.9星级,exact,body_current_exact,今天大盘整体波动不大，目前还是在4.9星级。,[2022-09-02-2220]9月2日指数估值数据风水轮流转.md
2022-09-05,4.9,,,还是在4.9星级,exact,body_current_exact,今天大盘整体波动不大，还是在4.9星级。,[2022-09-05-2218]9月5日指数估值数据分散配置也会分散收益吗.md
2022-09-06,4.8,,,回到了4.8星级,exact,body_current_exact,今天大盘整体上涨，回到了4.8星级。,[2022-09-06-2214]9月6日指数估值数据螺丝钉定投实盘第233期投顾组合发车.md
2022-09-07,4.8,,,目前还是在4.8星级,exact,body_current_exact,今天大盘整体波动不大。目前还是在4.8星级。,[2022-09-07-2223]9月7日指数估值数据市场情绪低迷.md
2022-09-08,4.8,,,还是在4.8星级,exact,body_current_exact,今天大盘整体下跌，还是在4.8星级。距离4.9星级不远。,[2022-09-08-2205]9月8日指数估值数据细数历次5星级机会.md
2022-09-09,4.8,,,目前还是在4.8星级,exact,body_current_exact,今天大盘整体上涨，目前还是在4.8星级。,[2022-09-09-2222]9月9日指数估值数据投顾组合数量多少合适呢.md
2022-09-13,4.8,,,目前还是在4.8星级,exact,body_current_exact,今天大盘整体波动不大，目前还是在4.8星级。,[2022-09-13-2228]9月13日指数估值数据螺丝钉定投实盘第234期投顾组合发车.md
2022-09-14,4.8,,,目前还是在4.8星级,exact,body_current_exact,A股大盘整体下跌1%。目前还是在4.8星级，不过距离4.9星级也比较近。,[2022-09-14-2219]9月14日指数估值数据美股下跌对我们投资有什么影响.md
2022-09-15,4.9,,,回到了4.9星级,exact,body_current_exact,今天大盘整体下跌，回到了4.9星级。,[2022-09-15-2222]9月15日指数估值数据涨跌分化49星级.md
2022-09-16,5.0,,,回到了5星级,exact,body_current_exact,今天大盘整体下跌，收盘后，回到了5星级。目前处于刚进入5星级的阶段。,[2022-09-16-2210]9月16日指数估值数据重回5星级.md
2022-09-19,5.0,,,还是在刚进入5星级的位置,exact,body_current_exact,今天大盘整体波动不大，还是在刚进入5星级的位置。,[2022-09-19-2221]9月19日指数估值数据5星级估值情况如何.md
2022-09-20,5.0,,,还是在5星级,exact,body_current_exact,今天大盘整体波动不大，还是在5星级。,[2022-09-20-2201]9月20日指数估值数据螺丝钉定投实盘第235期投顾组合发车.md
2022-09-21,5.0,,,还是在五星级,exact,body_current_exact,今天大盘整体微跌，还是在五星级。,[2022-09-21-2219]9月21日指数估值数据组合配置更抗跌.md
2022-09-22,5.0,,,目前还是在5星级的位置,exact,body_current_exact,今天大盘整体微跌，目前还是在5星级的位置。,[2022-09-22-2211]9月22日指数估值数据美股再次加息对投资有什么影响.md
2022-09-23,5.1,,,大盘在5.1星级,exact,body_current_exact,今天大盘整体下跌，截止到收盘，大盘在5.1星级。,[2022-09-23-2223]9月23日指数估值数据组合有配新能源么.md
2022-09-26,5.1,,,目前还是在5.1星级,exact,body_current_exact,今天大盘整体下跌，目前还是在5.1星级。,[2022-09-26-2222]9月26日指数估值数据基金经理离职了怎么办.md
2022-09-27,5.0,,,从5.1星级回到了5星级,exact,body_current_exact,截止到收盘，从5.1星级回到了5星级。,[2022-09-27-2205]9月27日指数估值数据螺丝钉定投实盘第236期投顾组合发车.md
2022-09-28,5.1,,,目前还是在5.1星级,exact,body_current_exact,今天大盘整体下跌，目前还是在5.1星级。,[2022-09-28-2222]9月28日指数估值数据超过2000期一起前行.md
2022-09-29,5.1,,,目前还是在5.1星级,exact,body_current_exact,到收盘的时候，大盘微涨微跌，波动不大。目前还是在5.1星级。,[2022-09-29-2205]9月29日指数估值数据如果经济增速放缓对投资有影响吗.md
2022-09-30,5.2,,,回到了5.2星级,exact,body_current_exact,今天大盘整体下跌，截止到收盘，回到了5.2星级。,[2022-09-30-2213]9月30日指数估值数据假期安排继续更新.md
