date,star,star_low,star_high,star_text,status,method,evidence,source_file
2024-10-08,4.8,,,截止到收盘，大盘涨幅有所回落，回到4.8星。,exact,body_current_exact,截止到收盘，大盘涨幅有所回落，回到4.8星。,[2024-10-08-2157]10月8日指数估值数据A股大涨港股大跌回到48星级螺丝钉定投实盘第335期投顾组合发车.md
2024-10-09,5.1,,,截止到收盘，回到5.1星，回到国庆假期之前的水平。,exact,body_current_exact,截止到收盘，回到5.1星，回到国庆假期之前的水平。,[2024-10-09-2158]10月9日指数估值数据大跌回到51星上涨后第一波回调我们该怎么办.md
2024-10-10,5.1,,,今天大盘整体微涨，截止到收盘，还在5.1星。,exact,body_current_exact,今天大盘整体微涨，截止到收盘，还在5.1星。,[2024-10-10-2204]10月10日指数估值数据利好落地5000亿互换便利工具对市场有什么好处.md
2024-10-11,5.2,,,今天大盘整体下跌，截止到收盘，在5.2星。,exact,body_current_exact,今天大盘整体下跌，截止到收盘，在5.2星。,[2024-10-11-2155]10月11日指数估值数据回到52星市场波动原因是什么抽奖福利.md
2024-10-14,5.2,,,今天大盘先跌后反弹，到收盘，整体上涨，还在5.2星。,exact,body_current_exact,今天大盘先跌后反弹，到收盘，整体上涨，还在5.2星。,[2024-10-14-2203]10月14日指数估值数据如何识别ETF溢价风险领取定投徽章福利月薪宝发薪日.md
2024-10-15,5.2,,,今天大盘整体下跌，截止到收盘，还在5.2星。,exact,body_current_exact,今天大盘整体下跌，截止到收盘，还在5.2星。,[2024-10-15-2146]10月15日指数估值数据2500期来啦螺丝钉定投实盘第336期投顾组合发车.md
2024-10-16,5.2,,,今天大盘整体微跌，波动不大，截止到收盘，还在5.2星。,exact,body_current_exact,今天大盘整体微跌，波动不大，截止到收盘，还在5.2星。,[2024-10-16-2204]10月16日指数估值数据A500指数基金上市了投资价值如何领取定投徽章福利.md
2024-10-17,5.3,,,今天大盘上午上涨，到下午回落，截止到收盘，大盘回到5.3星。,exact,body_current_exact,今天大盘上午上涨，到下午回落，截止到收盘，大盘回到5.3星。,[2024-10-17-2155]10月17日指数估值数据基金分红是左手倒右手么百分位估值表更新.md
2024-10-18,5.1,,,今天大盘低开高走，截止到收盘，大盘大幅上涨，回到5.1星。,exact,body_current_exact,今天大盘低开高走，截止到收盘，大盘大幅上涨，回到5.1星。,[2024-10-18-2159]10月18日指数估值数据大涨回到51星如果市场一直在5星还有收益吗抽奖福利.md
2024-10-21,5.1,,,全天上涨，还在5.1星。,exact,body_current_exact,全天上涨，还在5.1星。,[2024-10-21-2156]10月21日指数估值数据成长风格上涨价值风格低迷北证50在低估吗.md
2024-10-22,5.1,,,截止到收盘，还在5.1星。,exact,body_current_exact,截止到收盘，还在5.1星。,[2024-10-22-2152]10月22日指数估值数据螺丝钉定投实盘第337期投顾组合发车.md
2024-10-23,5.1,,,今天大盘整体微涨，截止到收盘，还在5.1星。,exact,body_current_exact,今天大盘整体微涨，截止到收盘，还在5.1星。,[2024-10-23-2202]10月23日指数估值数据平准基金是什么对我们投资有利好吗.md
2024-10-24,5.1,,,今天大盘整体下跌。截止到收盘，还在5.1星。,exact,body_current_exact,今天大盘整体下跌。截止到收盘，还在5.1星。,[2024-10-24-2154]10月24日指数估值数据投资该看市盈率还是市净率呢百分位估值表更新.md
2024-10-25,5.0,,,今天大盘整体上涨，回到5星。,exact,body_current_exact,今天大盘整体上涨，回到5星。,[2024-10-25-2155]10月25日指数估值数据A500新基金值得买吗基本面低迷也会有牛市吗抽奖福利.md
2024-10-28,5.0,,,今天大盘整体微涨，波动不大，还在5星。,exact,body_current_exact,今天大盘整体微涨，波动不大，还在5星。,[2024-10-28-2202]10月28日指数估值数据新指数来了A100A500指数估值如何月薪宝发薪日.md
2024-10-29,,5.0,5.1,今天大盘整体下跌，截止到收盘，还在5-5.1星上下。,range,body_current_range,今天大盘整体下跌，截止到收盘，还在5-5.1星上下。,[2024-10-29-2153]10月29日指数估值数据螺丝钉定投实盘第338期投顾组合发车新书来啦.md
2024-10-30,5.1,,,今天大盘整体微跌，回到5.1星。,exact,body_current_exact,今天大盘整体微跌，回到5.1星。,[2024-10-30-2158]10月30日指数估值数据指数基金规模突破历史纪录谁在买新书来啦.md
2024-10-31,5.0,,,今天市场微涨微跌。截止到收盘，还在5星上下。,approx,body_current_approx,今天市场微涨微跌。截止到收盘，还在5星上下。,[2024-10-31-2154]10月31日指数估值数据三季报更新上市公司盈利出现好转.md
